0,6
0,987
0,1153
0,1154
0,1663
0,1714
0,1850
0,1877
0,1977
1,334
1,347
1,432
1,447
1,489
1,1044
1,1572
1,1843
1,1858
1,1985
2,118
2,442
2,858
2,1042
2,1093
2,1249
2,1256
2,1490
2,1804
3,73
3,464
3,471
3,842
3,1165
3,1364
3,1368
3,1703
3,1750
4,68
4,341
4,434
4,894
4,933
4,937
4,1260
4,1267
4,1434
4,1535
4,1824
5,105
5,169
5,426
5,1023
5,1389
5,1475
5,1514
5,1539
5,1604
6,17
6,55
6,522
6,784
6,816
6,931
6,977
6,1032
6,1405
6,1585
6,1716
6,1977
7,67
7,89
7,214
7,242
7,287
7,494
7,733
7,1163
7,1545
8,145
8,249
8,491
8,608
8,724
8,888
8,941
8,963
8,1514
9,22
9,233
9,275
9,775
9,850
9,861
9,927
9,1457
9,1933
10,21
10,832
10,992
10,1178
10,1294
10,1348
10,1468
10,1568
10,1622
10,1655
10,1773
10,1896
11,70
11,91
11,167
11,335
11,761
11,788
11,840
11,974
11,1065
11,1361
11,1379
11,1406
11,1610
11,1649
11,1766
11,1828
11,1875
12,122
12,619
12,638
12,716
12,981
12,1179
12,1326
12,1395
12,1461
13,131
13,353
13,367
13,369
13,567
13,762
13,1271
13,1277
13,1658
13,1821
14,59
14,262
14,400
14,727
14,1007
14,1066
14,1183
14,1392
14,1926
15,27
15,112
15,324
15,344
15,507
15,653
15,746
15,968
15,1337
15,1369
15,1418
15,1593
15,1609
15,1650
15,1918
16,230
16,265
16,486
16,597
16,821
16,915
16,930
16,961
16,1375
16,1394
16,1414
16,1421
16,1445
16,1465
16,1497
16,1764
16,1820
17,35
17,453
17,626
17,639
17,800
17,816
17,831
17,932
17,1061
17,1330
17,1343
17,1403
17,1592
17,1671
17,1732
17,1973
18,51
18,238
18,305
18,550
18,592
18,634
18,735
18,847
18,1315
18,1466
18,1503
18,1571
18,1699
18,1834
18,1986
19,229
19,434
19,471
19,662
19,1012
19,1228
19,1574
19,1645
19,1966
19,1986
20,117
20,172
20,182
20,298
20,577
20,913
20,984
20,1005
20,1044
20,1067
20,1320
20,1365
20,1396
20,1428
20,1544
21,62
21,193
21,215
21,403
21,638
21,916
21,935
21,956
21,1065
21,1294
21,1891
22,183
22,479
22,501
22,701
22,775
22,822
22,1711
22,1855
23,270
23,420
23,426
23,872
23,1187
23,1263
23,1793
23,1882
23,1936
23,1966
24,263
24,348
24,575
24,766
24,784
24,1411
24,1613
24,1677
24,1985
25,74
25,246
25,261
25,888
25,1028
25,1453
25,1499
25,1763
25,1845
26,206
26,457
26,531
26,934
26,1009
26,1044
26,1213
26,1322
26,1393
26,1422
26,1432
26,1597
26,1782
26,1786
26,1898
27,164
27,312
27,339
27,938
27,1439
27,1563
27,1593
27,1956
28,661
28,732
28,780
28,907
28,1331
28,1481
28,1535
28,1634
28,1919
29,50
29,96
29,141
29,299
29,868
29,1058
29,1258
29,1394
29,1397
29,1633
29,1639
29,1681
30,62
30,177
30,209
30,541
30,1016
30,1243
30,1385
30,1472
30,1837
30,1992
31,42
31,53
31,157
31,364
31,679
31,1225
31,1596
31,1772
31,1841
31,1914
32,331
32,332
32,357
32,508
32,635
32,985
32,1132
32,1175
32,1465
32,1636
32,1774
32,1993
33,314
33,319
33,367
33,450
33,514
33,566
33,614
33,887
33,1016
33,1028
33,1033
33,1114
33,1326
33,1431
34,35
34,91
34,213
34,334
34,551
34,1052
34,1056
34,1068
34,1128
34,1316
34,1464
34,1718
35,106
35,816
35,1201
35,1206
35,1240
35,1715
35,1815
35,1828
36,147
36,462
36,513
36,648
36,989
36,1541
36,1884
36,1904
36,1908
37,56
37,739
37,1242
37,1322
37,1392
37,1519
37,1558
37,1661
37,1954
38,137
38,141
38,228
38,255
38,372
38,410
38,414
38,428
38,549
38,569
38,570
38,853
38,895
38,941
38,1076
38,1213
38,1301
38,1313
38,1402
38,1642
38,1646
38,1795
38,1833
38,1844
38,1846
38,1937
38,1961
39,57
39,201
39,921
39,956
39,1036
39,1047
39,1140
39,1290
39,1571
39,1666
39,1735
39,1776
39,1962
40,328
40,596
40,970
40,1085
40,1137
40,1230
40,1550
40,1698
40,1795
40,1806
41,98
41,434
41,699
41,790
41,934
41,1145
41,1255
41,1259
41,1561
41,1622
41,1851
41,1911
42,480
42,632
42,709
42,944
42,1631
42,1705
42,1769
42,1839
42,1909
43,66
43,204
43,785
43,962
43,1074
43,1281
43,1766
43,1984
43,1989
44,127
44,335
44,433
44,478
44,617
44,760
44,890
44,1575
44,1632
45,235
45,548
45,693
45,950
45,1195
45,1331
45,1416
45,1579
45,1989
46,138
46,224
46,297
46,369
46,429
46,1043
46,1069
46,1125
46,1258
46,1381
46,1694
46,1799
47,167
47,205
47,250
47,359
47,740
47,1262
47,1680
47,1684
47,1816
47,1875
47,1920
47,1997
48,99
48,121
48,173
48,359
48,431
48,580
48,895
48,1268
48,1389
48,1393
48,1501
48,1572
48,1737
48,1893
48,1934
49,66
49,349
49,507
49,685
49,687
49,781
49,817
49,1122
49,1261
49,1337
49,1513
49,1996
50,96
50,119
50,288
50,816
50,1138
50,1633
50,1700
50,1939
51,328
51,384
51,489
51,936
51,995
51,1609
51,1641
51,1653
51,1807
52,152
52,162
52,397
52,687
52,948
52,1003
52,1009
52,1122
52,1256
52,1378
52,1455
52,1570
52,1904
53,186
53,235
53,452
53,724
53,764
53,829
53,929
53,1071
53,1400
53,1613
53,1942
53,1972
54,878
54,1073
54,1075
54,1114
54,1295
54,1684
54,1723
54,1891
54,1991
55,143
55,326
55,574
55,1067
55,1403
55,1525
55,1716
55,1927
56,341
56,1155
56,1184
56,1389
56,1442
56,1519
56,1558
56,1887
57,111
57,152
57,366
57,653
57,753
57,948
57,996
57,1290
58,161
58,182
58,679
58,805
58,868
58,1050
58,1052
58,1202
58,1234
58,1263
58,1339
58,1568
58,1659
58,1692
59,95
59,353
59,521
59,597
59,649
59,659
59,727
59,803
59,813
59,1105
59,1399
59,1487
59,1878
60,457
60,520
60,534
60,628
60,638
60,739
60,772
60,1188
60,1446
60,1511
60,1517
61,107
61,375
61,487
61,627
61,766
61,948
61,949
61,1355
61,1543
61,1762
61,1801
62,192
62,485
62,771
62,815
62,1008
62,1016
62,1129
62,1165
62,1294
62,1510
62,1715
63,189
63,357
63,413
63,475
63,602
63,682
63,759
63,893
63,1535
63,1632
63,1650
64,93
64,258
64,372
64,559
64,688
64,774
64,1058
64,1347
64,1986
65,1117
65,1150
65,1225
65,1227
65,1483
65,1585
65,1598
65,1619
65,1664
65,1907
65,1922
66,687
66,762
66,924
66,962
66,1260
66,1328
66,1518
66,1912
67,252
67,271
67,346
67,525
67,733
67,980
67,1136
67,1252
67,1476
67,1643
67,1659
67,1811
67,1837
67,1883
68,348
68,409
68,501
68,1024
68,1122
68,1136
68,1556
68,1674
68,1736
68,1742
69,74
69,276
69,390
69,798
69,1115
69,1449
69,1484
69,1504
69,1583
70,97
70,184
70,570
70,695
70,753
70,1215
70,1381
70,1535
71,387
71,459
71,611
71,661
71,782
71,826
71,1407
71,1412
71,1589
71,1598
71,1820
71,1917
72,226
72,289
72,607
72,666
72,911
72,974
72,1004
72,1133
72,1154
72,1266
72,1311
72,1601
72,1753
72,1816
72,1818
72,1838
72,1868
73,285
73,290
73,464
73,471
73,1091
73,1275
73,1371
73,1703
73,1750
73,1792
73,1871
74,261
74,537
74,851
74,1051
74,1140
74,1418
74,1642
74,1682
75,122
75,325
75,349
75,358
75,598
75,724
75,726
75,804
75,1091
75,1423
75,1488
75,1578
75,1625
75,1685
75,1749
75,1826
75,1870
76,137
76,247
76,310
76,605
76,851
76,983
76,1088
76,1178
76,1373
76,1415
76,1435
76,1907
76,1908
77,79
77,149
77,322
77,379
77,539
77,766
77,1047
77,1335
77,1928
78,276
78,278
78,444
78,491
78,1118
78,1133
78,1638
78,1639
78,1753
79,190
79,438
79,792
79,847
79,920
79,1060
79,1770
79,1803
79,1815
80,277
80,332
80,609
80,974
80,1020
80,1037
80,1163
80,1432
80,1540
80,1988
81,422
81,461
81,519
81,790
81,864
81,1346
81,1629
81,1655
81,1664
81,1766
82,118
82,366
82,608
82,646
82,695
82,1109
82,1545
82,1551
82,1581
82,1701
83,199
83,357
83,519
83,520
83,731
83,1241
83,1635
83,1700
83,1728
83,1975
84,811
