0.8118507241,0.1864193148,0.505185376,140,136,120,100,1000DimSphere
0.3773968457,0.6715584452,0.5971257486,94,98,110,100,1000DimSphere
0.3792297777,0.5368817481,0.6262987961,126,124,120,100,1000DimSphere
0.7162387447,0.1348173158,0.38368414,144,139,120,100,1000DimSphere
0.3724185307,0.3493053155,0.3671447277,135,132,120,100,1000DimSphere
0.6197184619,0.6571194986,0.5082296985,126,124,120,100,1000DimSphere
0.5839003802,0.0859747006,0.4567443959,187,173,109,100,1000DimSphere
0.7016053678,0.8585910898,0.7927464102,254,232,56,100,1000DimSphere
0.3086142666,0.0549680388,0.3702485455,86,92,109,100,1000DimSphere
0.1766887907,0.8590147479,0.5563173209,112,113,115,100,1000DimSphere
0.318307378,0.8652190569,0.6427163787,143,138,120,100,1000DimSphere
0.6523416707,0.6850326153,0.7947827986,108,110,114,100,1000DimSphere
0.4264412439,0.2900222107,0.400944464,64,76,108,100,1000DimSphere
0.7332459737,0.8056387641,0.344150407,144,139,120,100,1000DimSphere
0.4080955978,0.0371862774,0.4779985138,135,132,120,100,1000DimSphere
0.4673533317,0.9842918142,0.5271775701,113,114,116,100,1000DimSphere
0.8764724098,0.5559133944,0.2182799507,87,93,109,100,1000DimSphere
0.5768623787,0.2421368974,0.1392828206,74,83,108,100,1000DimSphere
0.4484680511,0.7001995491,0.0658453315,142,137,120,100,1000DimSphere
0.7769283483,0.6163882545,0.8388681093,118,118,118,100,1000DimSphere
0.300578751,0.8251724198,0.692015716,133,130,121,100,1000DimSphere
0.485788317,0.3813795985,0.6836103711,92,97,110,100,1000DimSphere
0.3322736032,0.3877659042,0.8817149903,146,140,120,100,1000DimSphere
0.3478817416,0.8647990027,0.2137154673,153,146,119,100,1000DimSphere
0.3467555534,0.6926659361,0.8231443364,98,101,111,100,1000DimSphere
0.9211957468,0.2567190655,0.3831383585,103,106,113,100,1000DimSphere
0.282451761,0.4718113854,0.7331864064,107,109,114,100,1000DimSphere
0.6150196051,0.6007548162,0.3650195482,62,75,108,100,1000DimSphere
0.4022085938,0.6042311086,0.8703397887,155,148,118,100,1000DimSphere
0.5356215997,0.881409364,0.7899642022,166,156,116,100,1000DimSphere
0.5565904764,0.904676924,0.3069084659,136,133,120,100,1000DimSphere
0.4751924296,0.1687404647,0.5799330505,115,116,117,100,1000DimSphere
0.789148024,0.3596861406,0.1019532499,132,130,121,100,1000DimSphere
0.1458461317,0.218624873,0.6317145386,82,89,109,100,1000DimSphere
0.3713022405,0.6632502613,0.0456696774,134,131,121,100,1000DimSphere
0.4662149316,0.905674803,0.5442003004,159,151,117,100,1000DimSphere
0.3130989664,0.2625721947,0.7866154345,159,151,117,100,1000DimSphere
0.5416012851,0.3710895382,0.632843399,110,111,115,100,1000DimSphere
0.6232989718,0.5738104804,0.2429286514,120,120,119,100,1000DimSphere
0.5945490999,0.4663904569,0.5104173415,114,115,116,100,1000DimSphere
0.7016510015,0.2427205952,0.2081720875,139,135,120,100,1000DimSphere
0.2422624853,0.495622066,0.7538814499,185,171,109,100,1000DimSphere
0.7456726079,0.8783146843,0.3801896671,116,116,117,100,1000DimSphere
0.1997033424,0.292333243,0.4288625624,101,104,112,100,1000DimSphere
0.286380501,0.6438821179,0.5025811374,150,144,119,100,1000DimSphere
0.7270052121,0.7008776157,0.5454728011,90,95,110,100,1000DimSphere
0.629958535,0.7519314886,0.7416153687,109,111,114,100,1000DimSphere
0.3547019869,0.8108646817,0.3469104172,151,145,119,100,1000DimSphere
0.3005462289,0.9294611907,0.6456879131,173,162,114,100,1000DimSphere
0.5822785201,0.4946111061,0.9074258291,84,90,109,100,1000DimSphere
0.1618481339,0.5932601787,0.4714099024,105,107,113,100,1000DimSphere
0.9241632226,0.4469252752,0.276985469,131,129,121,100,1000DimSphere
0.3102921726,0.9188830856,0.4016696345,110,111,115,100,1000DimSphere
0.5477795736,0.2760396242,0.1060323504,116,116,117,100,1000DimSphere
0.6069702066,0.1480652412,0.1599761864,119,119,119,100,1000DimSphere
0.4383052339,0.9353352759,0.7170182907,73,83,108,100,1000DimSphere
0.6697820985,0.883629765,0.6825034503,134,131,121,100,1000DimSphere
0.3478075708,0.4541684408,0.5394836589,105,107,113,100,1000DimSphere
0.8664839005,0.7472288034,0.7617770202,158,150,118,100,1000DimSphere
0.2467750795,0.627528968,0.737413277,104,106,113,100,1000DimSphere
0.4605788487,0.0439226283,0.5032389403,43,64,109,100,1000DimSphere
0.3790602261,0.7666604822,0.1706011805,86,92,109,100,1000DimSphere
0.5347654859,0.9453009855,0.6277635916,60,74,108,100,1000DimSphere
0.9389480263,0.6939718816,0.5448857214,94,99,111,100,1000DimSphere
0.5161630056,0.3683495753,0.9084427972,63,76,108,100,1000DimSphere
0.3087735346,0.92376076,0.5342785372,143,138,120,100,1000DimSphere
0.1677844352,0.5168080418,0.7260246535,159,151,117,100,1000DimSphere
0.2044008495,0.294943866,0.3193612924,72,82,108,100,1000DimSphere
0.4389402493,0.497884379,0.9241881226,193,178,106,100,1000DimSphere
0.2832493866,0.8989516664,0.4881306396,139,135,120,100,1000DimSphere
0.685210273,0.5131968035,0.5937270359,165,156,116,100,1000DimSphere
0.3670320833,0.196031442,0.3955445955,155,148,118,100,1000DimSphere
0.0788806093,0.3685702807,0.6404665303,127,126,120,100,1000DimSphere
0.7606715686,0.3636709829,0.2243013571,146,141,120,100,1000DimSphere
0.5775860905,0.5204908241,0.0763225554,147,142,120,100,1000DimSphere
0.4044213782,0.1212790097,0.7420411273,94,99,111,100,1000DimSphere
0.4573959304,0.2668275962,0.774282889,154,147,118,100,1000DimSphere
0.798746783,0.4979356344,0.1299370383,82,89,109,100,1000DimSphere
0.4211712589,0.5454108376,0.1729271724,111,112,115,100,1000DimSphere
0.309450713,0.0233876899,0.3950656654,54,70,108,100,1000DimSphere
0.1893500206,0.4424370886,0.3790130557,95,99,111,100,1000DimSphere
0.1666475134,0.7314781717,0.3503650115,145,139,120,100,1000DimSphere
0.4288836108,0.3736790716,0.1096637526,117,117,117,100,1000DimSphere
0.5691975886,0.3441002204,0.1121723601,161,153,117,100,1000DimSphere
0.5209287062,0.3388483413,0.5252903715,112,113,115,100,1000DimSphere
0.6232131033,0.6246645373,0.9457114531,177,165,112,100,1000DimSphere
0.2903722283,0.6049190525,0.841154997,126,124,120,100,1000DimSphere
0.1502943888,0.6413527161,0.195458179,79,87,108,100,1000DimSphere
0.7893782492,0.6162550438,0.4268878633,168,158,115,100,1000DimSphere
0.5615799749,0.4421144731,0.8104825669,107,109,114,100,1000DimSphere
0.3184739732,0.1008373721,0.6573593003,157,149,118,100,1000DimSphere
0.6688452579,0.6973927807,0.7600639193,74,83,108,100,1000DimSphere
0.4215961022,0.5261925896,0.9853147478,85,91,109,100,1000DimSphere
0.5990003778,0.1153845692,0.2017953876,107,109,114,100,1000DimSphere
0.1187383658,0.4600104913,0.6484164335,96,100,111,100,1000DimSphere
0.6454544531,0.8244820733,0.7823553963,171,160,114,100,1000DimSphere
0.2328958797,0.1836637351,0.529087999,85,92,109,100,1000DimSphere
0.6663500588,0.4682795663,0.02857403,125,124,120,100,1000DimSphere
0.5318358025,0.4206675485,0.0949263614,112,113,115,100,1000DimSphere
0.5110585874,0.8072510408,0.6331221619,146,140,120,100,1000DimSphere
0.7795969555,0.3112978834,0.8201148555,118,118,118,100,1000DimSphere
0.9054733313,0.3618772433,0.1901745907,78,86,108,100,1000DimSphere
0.9002915286,0.3197415472,0.3692673261,115,116,117,100,1000DimSphere
0.7375179305,0.2304564002,0.2145354946,157,149,118,100,1000DimSphere
0.6557246059,0.6487371011,0.9445787209,161,153,117,100,1000DimSphere
0.6932109528,0.3102252569,0.5855320537,98,101,111,100,1000DimSphere
0.6213705303,0.6115171205,0.0451362208,102,105,112,100,1000DimSphere
0.7179678119,0.4329123893,0.3577491294,175,164,113,100,1000DimSphere
0.1647740894,0.7331254196,0.3356229743,103,106,113,100,1000DimSphere
0.780708618,0.4464011084,0.5866003865,155,148,118,100,1000DimSphere
0.500407811,0.2754995068,0.4427623746,101,104,112,100,1000DimSphere
0.6589199931,0.7017058446,0.3138561135,200,184,102,100,1000DimSphere
0.0310935158,0.3542452572,0.5459701863,108,109,114,100,1000DimSphere
0.0371554061,0.5142631566,0.3145998682,122,122,120,100,1000DimSphere
0.1789447664,0.7777288508,0.4198512955,126,125,120,100,1000DimSphere
0.3463961398,0.6559844045,0.8276195125,53,69,108,100,1000DimSphere
0.2801151872,0.2804551321,0.1058110179,79,87,108,100,1000DimSphere
0.5071672542,0.4155250544,0.8191252474,107,109,114,100,1000DimSphere
0.0736980353,0.3170011839,0.4718658604,163,154,116,100,1000DimSphere
0.8275759676,0.1709104111,0.5532764829,39,62,110,100,1000DimSphere
0.3409483762,0.7311077712,0.8573411807,161,153,117,100,1000DimSphere
0.9382124882,0.382507685,0.4288727579,85,91,109,100,1000DimSphere
0.6873123796,0.2682825028,0.1770264058,121,121,119,100,1000DimSphere
0.4842957737,0.1992435821,0.5989846838,119,119,119,100,1000DimSphere
0.9598926078,0.7187752356,0.4449093647,139,135,120,100,1000DimSphere
0.5614755958,0.3307471145,0.1082629694,124,123,120,100,1000DimSphere
0.3071889527,0.2800998146,0.4605167282,171,160,114,100,1000DimSphere
0.2736925335,0.2393790485,0.6258664556,96,100,111,100,1000DimSphere
0.7606081956,0.2912971226,0.8749953862,108,109,114,100,1000DimSphere
0.2157877424,0.225087261,0.7255587582,147,142,120,100,1000DimSphere
