0.5367043459,0.5888880317,0.8631740223,214,195,93,100,5DimSphere
0.8282614195,0.3637517789,0.3749933341,192,177,106,100,5DimSphere
0.5481063901,0.4677134089,0.0143308017,205,187,99,100,5DimSphere
0.4907011726,0.8449683329,0.7034721226,175,164,113,100,5DimSphere
0.4320346085,0.5208057028,0.2223887068,221,200,88,100,5DimSphere
0.6231419415,0.2378054742,0.6191973864,52,69,108,100,5DimSphere
0.4216041745,0.4836040844,0.7086061231,226,205,84,100,5DimSphere
0.6725477597,0.3755852892,0.7409737402,238,214,73,100,5DimSphere
0.3873970374,0.178874969,0.5626546849,252,226,54,100,5DimSphere
0.8605683834,0.2435897383,0.7958270268,118,118,118,100,5DimSphere
0.2172838481,0.1525507014,0.809787521,242,218,68,100,5DimSphere
0.9935883934,0.4886038537,0.5938166928,243,219,66,100,5DimSphere
0.4747912501,0.564535924,0.5702508794,226,205,84,100,5DimSphere
0.4568777488,0.6375854888,0.723700592,180,167,111,100,5DimSphere
0.6805355665,0.3363682508,0.6354983883,230,208,81,100,5DimSphere
0.8487888859,0.4058153712,0.5342658469,225,204,85,100,5DimSphere
0.2683222062,0.7480471174,0.7500043039,201,185,101,100,5DimSphere
0.737789849,0.7758534225,0.5981773265,85,91,109,100,5DimSphere
0.6101055799,0.2211927775,0.9400835075,211,192,95,100,5DimSphere
0.4477094342,0.6916365748,0.8304252225,173,162,114,100,5DimSphere
0.6234821442,0.2323197866,0.6222698591,88,94,109,100,5DimSphere
0.3149258736,0.0834241213,0.6681405343,218,198,91,100,5DimSphere
0.1651189262,0.2783847894,0.7581957449,247,222,62,100,5DimSphere
0.2272321481,0.142425037,0.4675532323,160,152,117,100,5DimSphere
0.6794646468,0.85496795,0.6014448835,198,182,103,100,5DimSphere
0.486324831,0.6583929499,0.0885249368,194,179,105,100,5DimSphere
0.0265939242,0.3247135957,0.4923685761,203,185,101,100,5DimSphere
0.4962162115,0.8784927351,0.2678023238,160,152,117,100,5DimSphere
0.5291888968,0.0459337102,0.5757437242,254,232,56,100,5DimSphere
0.2909462236,0.1302705542,0.7960016201,170,160,115,100,5DimSphere
0.4719632866,0.1526006802,0.3272935443,180,167,111,100,5DimSphere
0.1110691718,0.5304116187,0.3321156451,218,198,91,100,5DimSphere
0.2957375398,0.0977280475,0.7137679209,206,188,99,100,5DimSphere
0.208885356,0.8752603776,0.4952119528,194,179,105,100,5DimSphere
0.2688687176,0.2898387434,0.5750217528,253,227,52,100,5DimSphere
0.49884772,0.8795448838,0.2659640973,239,215,72,100,5DimSphere
0.233630887,0.149170647,0.4571102179,239,215,72,100,5DimSphere
0.7713636465,0.6418654371,0.56971677,151,145,119,100,5DimSphere
0.1698524728,0.569345758,0.3248569221,205,187,99,100,5DimSphere
0.3054044885,0.7139740482,0.8074391193,217,197,92,100,5DimSphere
0.3485285366,0.8968517834,0.2998324274,249,224,58,100,5DimSphere
0.9886320379,0.3251700454,0.482002403,238,214,73,100,5DimSphere
0.2220003537,0.8853844703,0.5060830945,229,207,82,100,5DimSphere
0.1537788249,0.4844007596,0.5408350565,67,78,108,100,5DimSphere
0.4462355576,0.0053984998,0.6780794199,221,200,88,100,5DimSphere
0.4413713243,0.4763969167,0.6575267897,175,164,113,100,5DimSphere
0.180164006,0.2850561778,0.8726848646,112,113,115,100,5DimSphere
0.5471163092,0.4504795915,0.0657955169,127,126,120,100,5DimSphere
0.6992444711,0.1634339065,0.6411097282,241,217,69,100,5DimSphere
0.6063687606,0.1385268452,0.9096863846,169,159,115,100,5DimSphere
0.9324699281,0.5038714441,0.7215922876,194,179,105,100,5DimSphere
0.4295684871,0.9981518834,0.448697827,217,197,92,100,5DimSphere
0.2109613496,0.3620503376,0.482971526,230,208,81,100,5DimSphere
0.2308294704,0.1422895991,0.4631590908,221,200,88,100,5DimSphere
0.5953858257,0.2013709445,0.6656849747,232,210,79,100,5DimSphere
0.3276838208,0.4693414143,0.888235426,211,192,95,100,5DimSphere
0.2243951424,0.7071309559,0.3121601928,199,183,103,100,5DimSphere
0.1142489692,0.4069703065,0.3836506511,168,158,115,100,5DimSphere
0.989589737,0.4885982743,0.5950553899,183,169,110,100,5DimSphere
0.2192767231,0.7711410315,0.5428259577,243,219,66,100,5DimSphere
0.5154899824,0.0905557707,0.4806665416,247,222,62,100,5DimSphere
0.2880588676,0.913532376,0.502690744,231,209,80,100,5DimSphere
0.5495267864,0.4660813171,0.0417601323,119,119,119,100,5DimSphere
0.5714795179,0.5329526023,0.5476279035,228,206,83,100,5DimSphere
0.3273433477,0.8022302229,0.4251336092,174,163,113,100,5DimSphere
0.4585355605,0.6542329979,0.2641475795,163,154,116,100,5DimSphere
0.4354432042,0.6435064874,0.108444068,206,188,99,100,5DimSphere
0.2821240624,0.7313387064,0.7859979863,196,180,104,100,5DimSphere
0.9697425987,0.3256488521,0.439550028,232,210,79,100,5DimSphere
0.9166695938,0.3548005386,0.8122690302,207,189,98,100,5DimSphere
0.2150134475,0.3385776924,0.3816026439,217,197,92,100,5DimSphere
0.8135469206,0.611109988,0.5297026548,243,219,66,100,5DimSphere
0.5490573655,0.4704875484,0.3691825431,185,171,109,100,5DimSphere
0.8597032702,0.5104929322,0.4654136035,240,216,70,100,5DimSphere
0.2598925688,0.0979672937,0.6149120823,101,104,112,100,5DimSphere
0.3322599406,0.2240314337,0.5455002837,188,174,108,100,5DimSphere
0.1034647306,0.5459653301,0.3654360512,241,217,69,100,5DimSphere
0.2079083747,0.7460911848,0.5505725594,192,177,106,100,5DimSphere
0.4929534502,0.4352924702,0.0810957775,213,194,94,100,5DimSphere
0.1405247166,0.1955346192,0.55834805,175,164,113,100,5DimSphere
0.8957787397,0.5187439188,0.8487743155,195,179,105,100,5DimSphere
0.4935074194,0.8931538213,0.2925474608,234,211,76,100,5DimSphere
0.5466404737,0.8752397889,0.3270066704,137,133,120,100,5DimSphere
0.1177381717,0.3990269333,0.8436390553,232,210,79,100,5DimSphere
0.3977236022,0.9375431974,0.4139046311,217,197,92,100,5DimSphere
0.7966423575,0.1579940328,0.5585236511,242,218,68,100,5DimSphere
0.6418924248,0.1523847339,0.9290325658,251,225,56,100,5DimSphere
0.5535436044,0.532776419,0.065647713,197,181,104,100,5DimSphere
0.1481143967,0.4820633062,0.5653364012,72,82,108,100,5DimSphere
0.1033705218,0.5297343898,0.3366971868,223,202,87,100,5DimSphere
0.9549309542,0.3213083162,0.4282256491,228,206,83,100,5DimSphere
0.6541259638,0.5176689024,0.6950289112,158,150,118,100,5DimSphere
0.1541792702,0.4780187927,0.5430133159,0,37,83,100,5DimSphere
0.3142475163,0.8096920783,0.2258784735,139,135,120,100,5DimSphere
0.669597147,0.281359748,0.3211378495,164,155,116,100,5DimSphere
0.2986932532,0.1070118514,0.7201256702,213,194,94,100,5DimSphere
0.4472484372,0.315768917,0.8744249191,223,202,87,100,5DimSphere
0.1343951567,0.356448622,0.71305989,157,149,118,100,5DimSphere
0.4430110516,0.9972402412,0.4753234322,210,192,96,100,5DimSphere
0.2308421449,0.3300884419,0.3170360825,165,156,116,100,5DimSphere
0.453775351,0.9811587659,0.5026297749,211,192,95,100,5DimSphere
0.633292145,0.1456852128,0.9234050179,243,219,66,100,5DimSphere
0.1572788471,0.527004414,0.651660992,247,222,62,100,5DimSphere
0.2090833567,0.2932966343,0.9555490817,211,192,95,100,5DimSphere
0.4083155591,0.714797756,0.8204884363,233,211,78,100,5DimSphere
0.6075615565,0.7415981977,0.7169804713,213,194,94,100,5DimSphere
0.1786143914,0.5399474385,0.6548144209,192,177,106,100,5DimSphere
0.5635828285,0.5429018476,0.07860734,210,192,96,100,5DimSphere
0.1419047322,0.7542335696,0.4578250511,215,196,92,100,5DimSphere
0.5119808408,0.4547274779,0.8433715807,217,197,92,100,5DimSphere
0.9899894481,0.327666551,0.4703549552,246,221,63,100,5DimSphere
0.3729242818,0.452411792,0.8477478345,183,169,110,100,5DimSphere
0.0610208947,0.5321452398,0.3766857303,239,215,72,100,5DimSphere
0.9018116564,0.5255145575,0.7596280146,153,146,119,100,5DimSphere
0.1560690874,0.3243851184,0.7787723932,109,111,114,100,5DimSphere
0.3498544923,0.6204223176,0.2898439939,96,100,111,100,5DimSphere
0.6967098763,0.6995544477,0.3464808363,90,95,110,100,5DimSphere
0.6608007213,0.2786263931,0.9910489648,146,141,120,100,5DimSphere
0.5542658974,0.2321852131,0.3763979747,217,197,92,100,5DimSphere
0.8450429471,0.4512617288,0.2899605994,144,139,120,100,5DimSphere
0.5328331303,0.1397603637,0.3517662939,237,213,74,100,5DimSphere
0.7062790613,0.3852314003,0.4810900501,54,70,108,100,5DimSphere
0.3752107187,0.7758465071,0.1707159325,223,202,87,100,5DimSphere
0.1303159321,0.3287495828,0.7449886304,218,198,91,100,5DimSphere
0.9096512332,0.2935027969,0.6379049038,206,188,99,100,5DimSphere
0.2708622495,0.8300146819,0.3179599826,242,218,68,100,5DimSphere
0.4071107841,0.195407236,0.5418363437,147,142,120,100,5DimSphere
0.9024866519,0.4724975462,0.4688118325,238,214,73,100,5DimSphere
0.8380895048,0.4451147253,0.2838911095,173,162,114,100,5DimSphere
0.5046802402,0.5128721132,0.5980390963,170,160,115,100,5DimSphere
0.3122901145,0.5860004182,0.2788117796,144,139,120,100,5DimSphere
0.7388414477,0.3670962351,0.834160797,228,206,83,100,5DimSphere
0.481267775,0.444913867,0.0893485234,210,192,96,100,5DimSphere
0.3103323263,0.2046148144,0.9130520296,209,191,97,100,5DimSphere
0.2288728415,0.7642346798,0.327077843,184,170,110,100,5DimSphere
0.5006712279,0.5844765353,0.5901802141,249,224,58,100,5DimSphere
0.2443921337,0.7587702488,0.3195965324,185,171,109,100,5DimSphere
0.3521573134,0.0561947339,0.6353128777,174,163,113,100,5DimSphere
0.3610973321,0.7162395981,0.8225448415,207,189,98,100,5DimSphere
0.7831346429,0.2540260808,0.8316902051,243,219,66,100,5DimSphere
0.4412954317,0.9001624882,0.2642582224,177,165,112,100,5DimSphere
0.4226301151,1.0,0.4635872181,208,190,98,100,5DimSphere
0.2255816397,0.8677157742,0.4769244167,102,105,112,100,5DimSphere
0.2354797053,0.7953243427,0.4968702953,230,208,81,100,5DimSphere
0.3793762305,0.4748007374,0.2882821018,220,200,89,100,5DimSphere
0.7435838046,0.3383664218,0.5217405617,94,98,110,100,5DimSphere
0.5510630309,0.9375561636,0.3756044107,246,221,63,100,5DimSphere
