0,47
0,427
0,834
0,868
0,1062
0,1152
0,1221
0,1264
0,1276
0,1625
1,117
1,325
1,793
1,866
1,934
1,1457
1,1499
1,1709
1,1712
2,55
2,356
2,397
2,646
2,799
2,1032
2,1088
2,1658
2,1737
2,1750
2,1818
2,1974
3,40
3,79
3,647
3,849
3,964
3,1280
3,1345
3,1491
3,1774
3,1890
4,12
4,286
4,299
4,451
4,466
4,564
4,622
4,686
4,835
4,1159
4,1394
5,126
5,263
5,413
5,530
5,647
5,702
5,986
5,1322
5,1369
5,1442
5,1541
5,1602
5,1835
5,1844
6,166
6,293
6,438
6,570
6,652
6,1087
6,1241
6,1248
6,1632
6,1672
6,1804
6,1980
7,63
7,69
7,464
7,750
7,944
7,1143
7,1391
7,1450
7,1671
8,532
8,1107
8,1180
8,1256
8,1295
8,1538
8,1671
8,1715
8,1749
8,1811
8,1838
9,146
9,264
9,283
9,392
9,657
9,1033
9,1086
9,1781
9,1803
9,1863
9,1887
10,205
10,306
10,936
10,1214
10,1403
10,1409
10,1414
10,1472
10,1911
10,1993
11,279
11,411
11,893
11,937
11,1102
11,1110
11,1127
11,1282
11,1335
12,286
12,299
12,466
12,715
12,744
12,1139
12,1515
12,1738
13,232
13,421
13,511
13,527
13,553
13,735
13,941
13,985
13,1328
13,1619
13,1859
14,23
14,108
14,379
14,665
14,1219
14,1620
14,1681
14,1824
14,1908
15,383
15,540
15,630
15,794
15,930
15,1364
15,1368
15,1396
15,1776
15,1862
16,367
16,478
16,1242
16,1307
16,1822
16,1857
16,1926
16,1944
16,1964
16,1996
17,106
17,419
17,537
17,645
17,697
17,791
17,855
17,992
17,1028
17,1092
17,1321
17,1806
18,66
18,180
18,224
18,250
18,536
18,1228
18,1275
18,1603
18,1822
18,1982
19,315
19,552
19,707
19,708
19,751
19,889
19,1582
19,1617
19,1795
19,1891
20,516
20,898
20,899
20,1133
20,1287
20,1494
20,1534
20,1539
20,1932
20,1968
21,53
21,334
21,557
21,655
21,980
21,1196
21,1250
21,1301
21,1536
21,1796
22,43
22,56
22,341
22,722
22,755
22,780
22,1065
22,1172
22,1216
22,1845
22,1892
22,1979
23,96
23,108
23,350
23,600
23,1620
23,1681
23,1824
23,1839
23,1843
23,1908
24,117
24,243
24,325
24,429
24,445
24,468
24,580
24,963
24,1130
24,1136
24,1289
24,1308
24,1499
24,1527
24,1564
24,1566
24,1962
25,65
25,72
25,186
25,509
25,614
25,1017
25,1586
25,1860
25,1910
25,1919
26,162
26,674
26,795
26,828
26,874
26,895
26,1013
26,1054
26,1609
27,337
27,782
27,831
27,921
27,1220
27,1228
27,1240
27,1275
27,1603
27,1996
28,386
28,418
28,506
28,565
28,572
28,633
28,651
28,754
28,1061
28,1246
28,1398
28,1452
29,59
29,249
29,487
29,514
29,574
29,1109
29,1372
29,1715
29,1951
30,540
30,630
30,887
30,958
30,1059
30,1262
30,1413
30,1724
30,1847
31,300
31,358
31,469
31,603
31,806
31,909
31,1203
31,1229
31,1415
31,1794
31,1972
32,110
32,165
32,415
32,566
32,953
32,1431
32,1513
32,1537
32,1589
33,69
33,98
33,218
33,232
33,464
33,885
33,944
33,1099
33,1154
34,122
34,168
34,222
34,377
34,598
34,942
34,1008
34,1383
34,1436
34,1621
34,1825
34,1869
35,109
35,234
35,524
35,551
35,649
35,932
35,1168
35,1317
35,1895
35,1958
36,328
36,360
36,372
36,415
36,416
36,571
36,581
36,908
36,953
36,972
36,1035
36,1068
36,1279
37,239
37,385
37,495
37,801
37,1629
37,1630
37,1634
37,1787
37,1819
38,253
38,919
38,935
38,1176
38,1177
38,1178
38,1561
38,1605
38,1755
39,371
39,476
39,505
39,567
39,771
39,772
39,1412
39,1516
39,1765
39,1959
40,79
40,647
40,849
40,964
40,1280
40,1491
40,1774
40,1910
41,148
41,274
41,288
41,533
41,1007
41,1116
41,1311
41,1385
41,1463
41,1532
41,1536
42,86
42,118
42,150
42,290
42,325
42,522
42,1459
42,1529
42,1939
43,341
43,722
43,755
43,780
43,1065
43,1109
43,1752
43,1828
43,1845
43,1969
43,1979
44,201
44,321
44,412
44,450
44,627
44,879
44,886
44,1179
44,1355
44,1644
44,1758
45,192
45,405
45,470
45,653
45,926
45,973
45,1123
45,1331
45,1424
45,1434
45,1510
46,90
46,207
46,379
46,665
46,993
46,1198
46,1219
46,1417
46,1447
46,1908
47,82
47,144
47,287
47,834
47,868
47,1062
47,1221
47,1264
47,1625
48,545
48,763
48,814
48,852
48,1003
48,1095
48,1318
48,1339
48,1381
48,1592
48,1673
49,107
49,128
49,188
49,474
49,556
49,616
49,671
49,701
49,1327
49,1767
49,1923
50,380
50,575
50,748
50,823
50,1076
50,1238
50,1372
50,1597
50,1832
50,1904
51,75
51,232
51,553
51,642
51,1099
51,1525
51,1619
51,1707
51,1903
52,308
52,354
52,492
52,526
52,563
52,575
52,584
52,748
52,1238
52,1833
53,288
53,334
53,557
53,655
53,980
53,1250
53,1301
53,1536
54,443
54,1150
54,1190
54,1486
54,1664
54,1700
54,1865
54,1940
54,1941
55,67
55,347
55,373
55,698
55,810
55,1032
55,1088
55,1340
55,1362
55,1750
56,154
56,422
