0,148
0,284
0,592
0,890
0,1161
0,1670
0,1709
0,1737
0,1738
1,283
1,562
1,609
1,1090
1,1160
1,1247
1,1473
1,1745
1,1980
2,221
2,467
2,522
2,622
2,761
2,1417
2,1533
2,1536
2,1615
2,1942
3,180
3,311
3,451
3,655
3,871
3,1100
3,1116
3,1274
3,1300
3,1876
3,1918
4,107
4,375
4,517
4,566
4,1038
4,1219
4,1288
4,1431
4,1478
4,1765
4,1797
5,20
5,280
5,461
5,616
5,841
5,1089
5,1109
5,1360
5,1749
5,1912
6,729
6,763
6,814
6,1188
6,1320
6,1338
6,1580
6,1645
6,1705
6,1945
7,530
7,573
7,864
7,1013
7,1191
7,1368
7,1484
7,1613
7,1969
8,160
8,270
8,534
8,643
8,1111
8,1487
8,1648
8,1679
8,1710
9,62
9,216
9,314
9,365
9,710
9,874
9,1217
9,1808
9,1836
9,1967
10,384
10,560
10,606
10,613
10,765
10,807
10,1181
10,1882
10,1897
11,58
11,247
11,584
11,592
11,1041
11,1120
11,1234
11,1305
11,1649
12,135
12,202
12,206
12,211
12,1140
12,1787
12,1835
12,1896
12,1949
12,1981
13,111
13,171
13,223
13,241
13,343
13,546
13,692
13,763
13,794
13,1004
13,1060
13,1281
13,1320
13,1525
14,36
14,165
14,220
14,425
14,487
14,510
14,817
14,1325
14,1361
15,409
15,413
15,417
15,459
15,804
15,831
15,899
15,941
15,1424
15,1718
15,1745
15,1954
16,67
16,219
16,331
16,353
16,399
16,423
16,736
16,819
16,980
16,1465
16,1556
16,1616
16,1714
16,1848
16,1891
17,319
17,424
17,460
17,486
17,493
17,602
17,882
17,1272
17,1571
17,1601
17,1617
17,1940
18,536
18,768
18,1155
18,1214
18,1242
18,1532
18,1568
18,1707
18,1951
19,104
19,440
19,594
19,949
19,1294
19,1315
19,1321
19,1359
19,1432
19,1819
19,1890
20,314
20,457
20,461
20,586
20,698
20,927
20,1089
20,1360
21,253
21,384
21,653
21,801
21,1020
21,1023
21,1166
21,1181
21,1353
21,1354
22,293
22,618
22,758
22,771
22,779
22,1462
22,1498
22,1511
22,1722
23,53
23,396
23,697
23,728
23,754
23,993
23,1554
23,1702
23,1796
23,1825
24,189
24,288
24,328
24,342
24,669
24,748
24,1017
24,1151
24,1270
24,1311
24,1336
24,1453
24,1604
25,35
25,463
25,482
25,677
25,678
25,731
25,1036
25,1101
25,1138
25,1225
25,1713
25,1851
25,1930
26,195
26,207
26,225
26,261
26,373
26,551
26,714
26,893
26,1024
26,1048
26,1560
27,35
27,292
27,340
27,400
27,463
27,482
27,492
27,647
27,652
27,678
27,1130
27,1180
27,1906
28,513
28,612
28,629
28,791
28,883
28,917
28,924
28,1016
28,1269
28,1681
29,133
29,214
29,402
29,599
29,720
29,1002
29,1255
29,1345
29,1366
29,1768
29,1779
29,1958
30,120
30,182
30,273
30,309
30,338
30,547
30,562
30,1165
30,1184
30,1253
30,1853
30,1950
31,89
31,485
31,840
31,979
31,1147
31,1236
31,1349
31,1496
31,1782
31,1884
32,95
32,160
32,315
32,378
32,644
32,889
32,1068
32,1629
32,1785
32,1922
33,42
33,153
33,334
33,484
33,756
33,975
33,1029
33,1428
33,1757
34,174
34,396
34,462
34,815
34,1051
34,1377
34,1399
34,1689
34,1958
35,340
35,482
35,492
35,678
35,1086
35,1390
35,1953
36,53
36,165
36,968
36,993
36,1022
36,1325
36,1702
36,1825
37,266
37,276
37,343
37,438
37,470
37,471
37,511
37,636
37,816
37,862
37,1043
37,1227
37,1272
37,1342
37,1460
37,1921
38,191
38,333
38,439
38,465
38,475
38,639
38,707
38,873
38,1282
38,1365
38,1683
38,1994
39,67
39,219
39,331
39,846
39,957
39,1074
39,1321
39,1418
39,1525
39,1694
39,1848
40,612
40,820
40,879
40,902
40,961
40,1267
40,1269
40,1291
40,1501
40,1860
40,1885
41,110
41,397
41,491
41,688
41,1015
41,1053
41,1132
41,1263
41,1574
41,1821
42,61
42,326
42,334
42,484
42,1134
42,1254
42,1283
42,1612
42,1757
42,1804
43,88
43,115
43,185
43,388
43,416
43,454
43,621
43,640
43,689
43,776
43,914
43,1034
43,1675
43,1748
43,1933
44,168
44,513
44,568
44,629
44,760
44,913
44,917
44,1158
44,1337
44,1398
44,1666
45,571
45,729
45,936
45,1048
45,1199
45,1338
45,1357
45,1412
45,1580
45,1583
45,1678
45,1834
46,114
46,142
46,230
46,416
46,452
46,563
46,682
46,1669
46,1926
47,62
47,128
47,428
47,799
47,1192
47,1292
47,1296
47,1388
47,1438
47,1533
47,1596
47,1631
48,1052
48,1079
48,1194
48,1202
48,1539
48,1772
48,1774
48,1961
48,1980
49,557
49,778
49,923
49,1025
49,1050
49,1132
49,1172
49,1372
49,1443
49,1598
49,1637
49,1887
50,257
50,398
50,436
50,584
50,740
50,848
50,1171
50,1346
50,1454
50,1522
50,1524
51,141
51,237
51,902
51,939
51,1053
51,1233
51,1267
51,1367
51,1660
52,598
52,611
52,690
52,800
52,884
52,1235
52,1521
52,1634
52,1689
52,1984
53,674
53,968
53,993
53,1142
53,1494
53,1554
53,1796
53,1825
54,578
54,744
54,1055
54,1194
54,1583
54,1677
54,1772
54,1846
54,1874
55,192
55,199
55,427
55,727
55,1226
55,1229
55,1301
55,1304
55,1382
55,1811
55,1812
55,1819
56,136
56,250
56,406
56,521
56,582
56,1115
56,1185
56,1845
56,1886
57,183
57,206
57,367
57,800
57,1098
57,1104
57,1514
57,1622
57,1943
58,247
58,584
58,592
58,660
58,788
58,1234
58,1305
58,1389
58,1649
58,1660
59,143
59,252
59,580
59,738
59,995
59,1485
59,1541
59,1624
59,1761
59,1823
60,226
60,260
60,297
60,667
60,1136
60,1163
60,1253
60,1652
60,1830
61,738
61,961
61,1029
61,1083
61,1283
61,1328
61,1332
61,1483
61,1757
62,428
62,467
62,622
62,1296
62,1407
62,1417
62,1438
62,1533
