0,269
0,438
0,442
0,599
0,616
0,756
0,777
0,841
0,845
0,1062
0,1110
0,1158
0,1309
0,1326
0,1442
0,1640
0,1952
0,1969
1,60
1,279
1,352
1,558
1,799
1,1042
1,1254
1,1386
1,1719
1,1763
1,1809
1,1917
2,65
2,268
2,383
2,456
2,494
2,538
2,746
2,767
2,1037
2,1406
2,1475
2,1546
2,1611
2,1660
3,196
3,297
3,597
3,810
3,936
3,1002
3,1185
3,1458
3,1685
3,1826
3,1981
4,12
4,92
4,345
4,361
4,665
4,821
4,1089
4,1137
4,1377
4,1431
4,1685
4,1861
5,250
5,616
5,688
5,970
5,1035
5,1229
5,1304
5,1471
5,1689
5,1734
6,256
6,257
6,323
6,456
6,623
6,767
6,1356
6,1374
6,1652
6,1660
7,237
7,322
7,386
7,648
7,670
7,915
7,1193
7,1658
7,1845
8,79
8,234
8,261
8,425
8,720
8,757
8,1204
8,1249
8,1332
8,1346
9,64
9,107
9,284
9,529
9,552
9,1061
9,1518
9,1721
9,1809
10,23
10,78
10,250
10,435
10,629
10,901
10,982
10,1227
10,1503
10,1997
11,268
11,293
11,306
11,330
11,877
11,1061
11,1454
11,1639
11,1756
12,191
12,374
12,561
12,1102
12,1104
12,1287
12,1436
12,1545
12,1711
12,1828
13,192
13,299
13,461
13,552
13,583
13,737
13,904
13,1088
13,1263
13,1941
13,1973
14,77
14,318
14,425
14,473
14,567
14,754
14,982
14,1032
14,1069
14,1373
14,1495
14,1546
14,1547
14,1716
14,1888
15,63
15,141
15,229
15,597
15,918
15,937
15,1383
15,1545
15,1633
16,275
16,306
16,685
16,884
16,986
16,1002
16,1257
16,1258
16,1476
16,1565
16,1575
16,1764
17,304
17,409
17,427
17,881
17,908
17,1145
17,1178
17,1627
17,1700
17,1874
18,214
18,387
18,530
18,535
18,738
18,801
18,977
18,999
18,1285
18,1424
18,1535
18,1862
18,1875
18,1922
19,100
19,159
19,447
19,798
19,1327
19,1394
19,1423
19,1586
19,1704
19,1986
20,84
20,119
20,171
20,435
20,549
20,1073
20,1431
20,1522
20,1705
21,56
21,115
21,220
21,480
21,702
21,1096
21,1120
21,1240
21,1411
21,1653
21,1854
21,1980
22,51
22,74
22,779
22,871
22,1078
22,1106
22,1511
22,1722
22,1800
23,212
23,392
23,804
23,1030
23,1298
23,1522
23,1629
23,1822
24,167
24,331
24,468
24,501
24,572
24,711
24,879
24,977
24,999
24,1144
24,1300
24,1437
24,1548
24,1636
24,1738
24,1833
25,35
25,79
25,197
25,275
25,294
25,388
25,772
25,913
25,1265
25,1478
25,1499
25,1587
25,1788
26,87
26,108
26,416
26,707
26,730
26,859
26,959
26,1050
26,1651
26,1683
26,1838
26,1898
27,102
27,129
27,267
27,360
27,366
27,433
27,595
27,607
27,766
27,809
27,1035
27,1184
27,1376
27,1468
27,1533
27,1559
27,1761
27,1885
28,136
28,144
28,258
28,833
28,1122
28,1190
28,1519
28,1520
28,1536
28,1849
29,233
29,267
29,792
29,925
29,1261
29,1332
29,1448
29,1572
29,1912
30,57
30,737
30,778
30,832
30,854
30,1067
30,1210
30,1349
30,1543
30,1605
30,1935
31,265
31,464
31,592
31,638
31,665
31,828
31,1393
31,1525
31,1651
32,84
32,391
32,606
32,640
32,752
32,800
32,987
32,1054
32,1468
32,1620
32,1859
33,170
33,300
33,329
33,388
33,576
33,942
33,961
33,1231
33,1351
33,1481
34,169
34,683
34,924
34,1091
34,1318
34,1344
34,1384
34,1413
34,1481
34,1634
34,1635
35,42
35,485
35,486
35,493
35,640
35,1012
35,1120
35,1253
35,1290
35,1383
35,1455
35,1596
35,1650
35,1775
35,1808
35,1855
36,394
36,475
36,632
36,1024
36,1214
36,1484
36,1694
36,1789
36,1818
37,343
37,388
37,516
37,627
37,636
37,755
37,796
37,1079
37,1277
37,1439
37,1571
37,1654
37,1673
37,1904
38,150
38,269
38,412
38,440
38,545
38,811
38,814
38,934
38,1115
38,1648
38,1769
39,265
39,679
39,766
39,872
39,1016
39,1543
39,1596
39,1655
39,1677
39,1820
40,419
40,632
40,796
40,973
40,1088
40,1122
40,1641
40,1751
40,1939
41,160
41,613
41,934
41,1301
41,1380
41,1760
41,1858
41,1912
41,1996
42,220
42,319
42,615
42,699
42,864
42,897
42,996
42,1114
42,1500
42,1614
42,1681
42,1886
43,442
43,682
43,783
43,827
43,1074
43,1453
43,1458
43,1483
43,1658
43,1912
44,851
44,876
44,1232
44,1257
44,1276
44,1384
44,1433
44,1720
44,1869
45,445
45,835
45,1128
45,1151
45,1280
45,1434
45,1551
